TrackNumber,Platform,Track-X,Track-Y,Track Id,Track-Z,TrackSpeed,TrackHeading,EpocTimeMilliSeconds
-1,Su-30,1403944.080000000074506,5705026.339999999850988,1,3565246.419999999925494,529.857488538239068,149.424706095483202,1666810811.000000000000000
-1,Su-30,1403833.199999999953434,5705189.950000000186265,1,3565029.629999999888241,529.857488538239068,149.424706095483202,1666810812.000000000000000
-1,Su-30,1427123.100000000093132,5693250.589999999850988,1,3574794.830000000074506,730.018676446256677,102.270589041365554,1666810812.000000000000000
-1,Su-30,1402122.370000000111759,5701009.860000000335276,1,3572336.759999999776483,529.857488538239068,149.424706095483202,1666810812.000000000000000
-1,Su-30,1426752.600000000093132,5693392.169999999925494,1,3574717.709999999962747,730.018676446256677,102.270589041365554,1666810813.000000000000000
-1,Su-30,1402011.649999999906868,5701173.669999999925494,1,3572120.129999999888241,529.857488538239068,149.424706095483202,1666810813.000000000000000
-1,Su-30,1403722.310000000055879,5705353.549999999813735,1,3564812.830000000074506,529.857488538239068,149.424706095483202,1666810813.000000000000000
-1,Su-30,1401900.919999999925494,5701337.480000000447035,1,3571903.490000000223517,529.857488538239068,149.424706095483202,1666810814.000000000000000
-1,Su-30,1403611.409999999916181,5705517.129999999888241,1,3564596.029999999795109,529.857488538239068,149.424706095483202,1666810814.000000000000000
-1,Su-30,1426382.090000000083819,5693533.730000000447035,1,3574640.589999999850988,730.018676446256677,102.270589041365554,1666810814.000000000000000
-1,Su-30,1426011.570000000065193,5693675.259999999776483,1,3574563.470000000204891,730.018676446256677,102.270589041365554,1666810815.000000000000000
-1,Su-30,1403500.500000000000000,5705680.709999999962747,1,3564379.220000000204891,529.857488538239068,149.424706095483202,1666810815.000000000000000
-1,Su-30,1401790.169999999925494,5701501.280000000260770,1,3571686.850000000093132,529.857488538239068,149.424706095483202,1666810815.000000000000000
-1,Su-30,1401679.419999999925494,5701665.059999999590218,1,3571470.200000000186265,529.857488538239068,149.424706095483202,1666810816.000000000000000
-1,Su-30,1403389.580000000074506,5705844.280000000260770,1,3564162.410000000149012,529.857488538239068,149.424706095483202,1666810816.000000000000000
-1,Su-30,1425641.040000000037253,5693816.769999999552965,1,3574486.350000000093132,730.018676446256677,102.270589041365554,1666810816.000000000000000
-1,Su-30,1425270.489999999990687,5693958.259999999776483,1,3574409.229999999981374,730.018676446256677,102.270589041365554,1666810817.000000000000000
-1,Su-30,1403278.649999999906868,5706007.830000000074506,1,3563945.589999999850988,529.857488538239068,149.424706095483202,1666810817.000000000000000
-1,Su-30,1401568.659999999916181,5701828.839999999850988,1,3571253.549999999813735,529.857488538239068,149.424706095483202,1666810817.000000000000000
-1,Su-30,1403167.709999999962747,5706171.379999999888241,1,3563728.770000000018626,529.857488538239068,149.424706095483202,1666810818.000000000000000
-1,Su-30,1401457.899999999906868,5701992.610000000335276,1,3571036.899999999906868,529.857488538239068,149.424706095483202,1666810818.000000000000000
-1,Su-30,1424899.929999999934807,5694099.709999999962747,1,3574332.109999999869615,730.018676446256677,102.270589041365554,1666810818.000000000000000
-1,Su-30,1424529.350000000093132,5694241.150000000372529,1,3574254.990000000223517,730.018676446256677,102.270589041365554,1666810819.000000000000000
-1,Su-30,1403056.760000000009313,5706334.919999999925494,1,3563511.939999999944121,529.857488538239068,149.424706095483202,1666810819.000000000000000
-1,Su-30,1401347.120000000111759,5702156.370000000111759,1,3570820.240000000223517,529.857488538239068,149.424706095483202,1666810819.000000000000000
-1,Su-30,1402945.810000000055879,5706498.450000000186265,1,3563295.109999999869615,529.857488538239068,149.424706095483202,1666810820.000000000000000
-1,Su-30,1401236.330000000074506,5702320.120000000111759,1,3570603.569999999832362,529.857488538239068,149.424706095483202,1666810820.000000000000000
-1,Su-30,1424158.770000000018626,5694382.549999999813735,1,3574177.859999999869615,730.018676446256677,102.270589041365554,1666810820.000000000000000
-1,Su-30,1423788.169999999925494,5694523.940000000409782,1,3574100.740000000223517,730.018676446256677,102.270589041365554,1666810821.000000000000000
-1,Su-30,1401125.530000000027940,5702483.849999999627471,1,3570386.899999999906868,529.857488538239068,149.424706095483202,1666810821.000000000000000
-1,Su-30,1402834.840000000083819,5706661.959999999962747,1,3563078.279999999795109,529.857488538239068,149.424706095483202,1666810821.000000000000000
-1,Su-30,1402723.860000000102445,5706825.469999999739230,1,3562861.430000000167638,529.857488538239068,149.424706095483202,1666810822.000000000000000
-1,Su-30,1401014.729999999981374,5702647.580000000074506,1,3570170.220000000204891,529.857488538239068,149.424706095483202,1666810822.000000000000000
-1,Su-30,1423417.560000000055879,5694665.290000000037253,1,3574023.620000000111759,730.018676446256677,102.270589041365554,1666810822.000000000000000
-1,Su-30,1423046.929999999934807,5694806.629999999888241,1,3573946.490000000223517,730.018676446256677,102.270589041365554,1666810823.000000000000000
-1,Su-30,1400903.909999999916181,5702811.299999999813735,1,3569953.540000000037253,529.857488538239068,149.424706095483202,1666810823.000000000000000
-1,Su-30,1402612.879999999888241,5706988.969999999739230,1,3562644.589999999850988,529.857488538239068,149.424706095483202,1666810823.000000000000000
-1,Su-30,1422676.290000000037253,5694947.929999999701977,1,3573869.370000000111759,730.018676446256677,102.270589041365554,1666810824.000000000000000
-1,Su-30,1402501.889999999897555,5707152.459999999962747,1,3562427.740000000223517,529.857488538239068,149.424706095483202,1666810824.000000000000000
-1,Su-30,1400793.090000000083819,5702975.009999999776483,1,3569736.859999999869615,529.857488538239068,149.424706095483202,1666810824.000000000000000
-1,Su-30,1402390.879999999888241,5707315.940000000409782,1,3562210.879999999888241,529.857488538239068,149.424706095483202,1666810825.000000000000000
-1,Su-30,1422305.639999999897555,5695089.219999999739230,1,3573792.240000000223517,730.018676446256677,102.270589041365554,1666810825.000000000000000
-1,Su-30,1400682.250000000000000,5703138.709999999962747,1,3569520.169999999925494,529.857488538239068,149.424706095483202,1666810825.000000000000000
-1,Su-30,1421934.979999999981374,5695230.469999999739230,1,3573715.109999999869615,730.018676446256677,102.270589041365554,1666810826.000000000000000
-1,Su-30,1400571.409999999916181,5703302.400000000372529,1,3569303.470000000204891,529.857488538239068,149.424706095483202,1666810826.000000000000000
-1,Su-30,1402279.870000000111759,5707479.410000000149012,1,3561994.020000000018626,529.857488538239068,149.424706095483202,1666810826.000000000000000
-1,Su-30,1421564.310000000055879,5695371.709999999962747,1,3573637.979999999981374,730.018676446256677,102.270589041365554,1666810827.000000000000000
-1,Su-30,1400460.560000000055879,5703466.080000000074506,1,3569086.770000000018626,529.857488538239068,149.424706095483202,1666810827.000000000000000
-1,Su-30,1402168.850000000093132,5707642.870000000111759,1,3561777.160000000149012,529.857488538239068,149.424706095483202,1666810827.000000000000000
-1,Su-30,1402057.820000000065193,5707806.309999999590218,1,3561560.290000000037253,529.857488538239068,149.424706095483202,1666810828.000000000000000
-1,Su-30,1400349.699999999953434,5703629.750000000000000,1,3568870.069999999832362,529.857488538239068,149.424706095483202,1666810828.000000000000000
-1,Su-30,1421193.620000000111759,5695512.910000000149012,1,3573560.859999999869615,730.018676446256677,102.270589041365554,1666810828.000000000000000
-1,Su-30,1420822.919999999925494,5695654.089999999850988,1,3573483.729999999981374,730.018676446256677,102.270589041365554,1666810829.000000000000000
-1,Su-30,1401946.780000000027940,5707969.750000000000000,1,3561343.410000000149012,529.857488538239068,149.424706095483202,1666810829.000000000000000
-1,Su-30,1400238.830000000074506,5703793.400000000372529,1,3568653.359999999869615,529.857488538239068,149.424706095483202,1666810829.000000000000000
-1,Su-30,1420452.199999999953434,5695795.250000000000000,1,3573406.600000000093132,730.018676446256677,102.270589041365554,1666810830.000000000000000
-1,Su-30,1401835.729999999981374,5708133.179999999701977,1,3561126.529999999795109,529.857488538239068,149.424706095483202,1666810830.000000000000000
-1,Su-30,1400127.949999999953434,5703957.049999999813735,1,3568436.649999999906868,529.857488538239068,149.424706095483202,1666810830.000000000000000
-1,Su-30,1401724.679999999934807,5708296.599999999627471,1,3560909.649999999906868,529.857488538239068,149.424706095483202,1666810831.000000000000000
-1,Su-30,1400017.060000000055879,5704120.690000000409782,1,3568219.930000000167638,529.857488538239068,149.424706095483202,1666810831.000000000000000
-1,Su-30,1420081.469999999972060,5695936.379999999888241,1,3573329.470000000204891,730.018676446256677,102.270589041365554,1666810831.000000000000000
-1,Su-30,1401613.610000000102445,5708460.009999999776483,1,3560692.759999999776483,529.857488538239068,149.424706095483202,1666810832.000000000000000
-1,Su-30,1419710.729999999981374,5696077.490000000223517,1,3573252.339999999850988,730.018676446256677,102.270589041365554,1666810832.000000000000000
-1,Su-30,1399906.159999999916181,5704284.320000000298023,1,3568003.200000000186265,529.857488538239068,149.424706095483202,1666810832.000000000000000
-1,Su-30,1419339.979999999981374,5696218.570000000298023,1,3573175.209999999962747,730.018676446256677,102.270589041365554,1666810833.000000000000000
-1,Su-30,1399795.250000000000000,5704447.950000000186265,1,3567786.470000000204891,529.857488538239068,149.424706095483202,1666810833.000000000000000
-1,Su-30,1401502.530000000027940,5708623.410000000149012,1,3560475.859999999869615,529.857488538239068,149.424706095483202,1666810833.000000000000000
-1,Su-30,1399684.340000000083819,5704611.559999999590218,1,3567569.740000000223517,529.857488538239068,149.424706095483202,1666810834.000000000000000
-1,Su-30,1401391.449999999953434,5708786.799999999813735,1,3560258.959999999962747,529.857488538239068,149.424706095483202,1666810834.000000000000000
-1,Su-30,1418969.219999999972060,5696359.629999999888241,1,3573098.069999999832362,730.018676446256677,102.270589041365554,1666810834.000000000000000
-1,Su-30,1418598.439999999944121,5696500.660000000149012,1,3573020.939999999944121,730.018676446256677,102.270589041365554,1666810835.000000000000000
-1,Su-30,1401280.350000000093132,5708950.179999999701977,1,3560042.060000000055879,529.857488538239068,149.424706095483202,1666810835.000000000000000
-1,Su-30,1399573.409999999916181,5704775.160000000149012,1,3567353.000000000000000,529.857488538239068,149.424706095483202,1666810835.000000000000000
-1,Su-30,1418227.649999999906868,5696641.660000000149012,1,3572943.810000000055879,730.018676446256677,102.270589041365554,1666810836.000000000000000
-1,Su-30,1401169.250000000000000,5709113.549999999813735,1,3559825.149999999906868,529.857488538239068,149.424706095483202,1666810836.000000000000000
-1,Su-30,1399462.479999999981374,5704938.750000000000000,1,3567136.259999999776483,529.857488538239068,149.424706095483202,1666810836.000000000000000
-1,Su-30,1417856.840000000083819,5696782.650000000372529,1,3572866.669999999925494,730.018676446256677,102.270589041365554,1666810837.000000000000000
-1,Su-30,1401058.129999999888241,5709276.910000000149012,1,3559608.240000000223517,529.857488538239068,149.424706095483202,1666810837.000000000000000
-1,Su-30,1399351.530000000027940,5705102.330000000074506,1,3566919.509999999776483,529.857488538239068,149.424706095483202,1666810837.000000000000000
-1,Su-30,1400947.010000000009313,5709440.259999999776483,1,3559391.319999999832362,529.857488538239068,149.424706095483202,1666810838.000000000000000
-1,Su-30,1399240.580000000074506,5705265.900000000372529,1,3566702.759999999776483,529.857488538239068,149.424706095483202,1666810838.000000000000000
-1,Su-30,1417486.030000000027940,5696923.599999999627471,1,3572789.540000000037253,730.018676446256677,102.270589041365554,1666810838.000000000000000
-1,Su-30,1399129.610000000102445,5705429.459999999962747,1,3566486.000000000000000,529.857488538239068,149.424706095483202,1666810839.000000000000000
-1,Su-30,1417115.199999999953434,5697064.530000000260770,1,3572712.410000000149012,730.018676446256677,102.270589041365554,1666810839.000000000000000
-1,Su-30,1400835.879999999888241,5709603.599999999627471,1,3559174.390000000130385,529.857488538239068,149.424706095483202,1666810839.000000000000000
-1,Su-30,1400724.739999999990687,5709766.940000000409782,1,3558957.470000000204891,529.857488538239068,149.424706095483202,1666810840.000000000000000
-1,Su-30,1399018.639999999897555,5705593.009999999776483,1,3566269.240000000223517,529.857488538239068,149.424706095483202,1666810840.000000000000000
-1,Su-30,1416744.350000000093132,5697205.440000000409782,1,3572635.270000000018626,730.018676446256677,102.270589041365554,1666810840.000000000000000
-1,Su-30,1400613.590000000083819,5709930.259999999776483,1,3558740.529999999795109,529.857488538239068,149.424706095483202,1666810841.000000000000000
-1,Su-30,1398907.659999999916181,5705756.549999999813735,1,3566052.470000000204891,529.857488538239068,149.424706095483202,1666810841.000000000000000
-1,Su-30,1416373.500000000000000,5697346.320000000298023,1,3572558.129999999888241,730.018676446256677,102.270589041365554,1666810841.000000000000000
-1,Su-30,1400502.429999999934807,5710093.570000000298023,1,3558523.589999999850988,529.857488538239068,149.424706095483202,1666810842.000000000000000
-1,Su-30,1398796.669999999925494,5705920.089999999850988,1,3565835.700000000186265,529.857488538239068,149.424706095483202,1666810842.000000000000000
-1,Su-30,1416002.629999999888241,5697487.169999999925494,1,3572481.000000000000000,730.018676446256677,102.270589041365554,1666810842.000000000000000
-1,Su-30,1415631.750000000000000,5697628.000000000000000,1,3572403.859999999869615,730.018676446256677,102.270589041365554,1666810843.000000000000000
-1,Su-30,1400391.260000000009313,5710256.870000000111759,1,3558306.649999999906868,529.857488538239068,149.424706095483202,1666810843.000000000000000
-1,Su-30,1398685.669999999925494,5706083.610000000335276,1,3565618.919999999925494,529.857488538239068,149.424706095483202,1666810843.000000000000000
-1,Su-30,1400280.080000000074506,5710420.160000000149012,1,3558089.700000000186265,529.857488538239068,149.424706095483202,1666810844.000000000000000
-1,Su-30,1398574.659999999916181,5706247.120000000111759,1,3565402.140000000130385,529.857488538239068,149.424706095483202,1666810844.000000000000000
-1,Su-30,1415260.860000000102445,5697768.809999999590218,1,3572326.720000000204891,730.018676446256677,102.270589041365554,1666810844.000000000000000
-1,Su-30,1400168.899999999906868,5710583.440000000409782,1,3557872.750000000000000,529.857488538239068,149.424706095483202,1666810845.000000000000000
-1,Su-30,1398463.639999999897555,5706410.620000000111759,1,3565185.350000000093132,529.857488538239068,149.424706095483202,1666810845.000000000000000
-1,Su-30,1414889.949999999953434,5697909.589999999850988,1,3572249.580000000074506,730.018676446256677,102.270589041365554,1666810845.000000000000000
-1,Su-30,1400057.699999999953434,5710746.719999999739230,1,3557655.790000000037253,529.857488538239068,149.424706095483202,1666810846.000000000000000
-1,Su-30,1398352.620000000111759,5706574.110000000335276,1,3564968.560000000055879,529.857488538239068,149.424706095483202,1666810846.000000000000000
-1,Su-30,1414519.030000000027940,5698050.349999999627471,1,3572172.439999999944121,730.018676446256677,102.270589041365554,1666810846.000000000000000
-1,Su-30,1414148.100000000093132,5698191.080000000074506,1,3572095.299999999813735,730.018676446256677,102.270589041365554,1666810847.000000000000000
-1,Su-30,1398241.580000000074506,5706737.599999999627471,1,3564751.759999999776483,529.857488538239068,149.424706095483202,1666810847.000000000000000
-1,Su-30,1399946.500000000000000,5710909.980000000447035,1,3557438.830000000074506,529.857488538239068,149.424706095483202,1666810847.000000000000000
-1,Su-30,1413777.159999999916181,5698331.780000000260770,1,3572018.160000000149012,730.018676446256677,102.270589041365554,1666810848.000000000000000
-1,Su-30,1398130.540000000037253,5706901.070000000298023,1,3564534.959999999962747,529.857488538239068,149.424706095483202,1666810848.000000000000000
-1,Su-30,1399835.280000000027940,5711073.230000000447035,1,3557221.870000000111759,529.857488538239068,149.424706095483202,1666810848.000000000000000
-1,Su-30,1399724.060000000055879,5711236.469999999739230,1,3557004.890000000130385,529.857488538239068,149.424706095483202,1666810849.000000000000000
-1,Su-30,1398019.479999999981374,5707064.530000000260770,1,3564318.149999999906868,529.857488538239068,149.424706095483202,1666810849.000000000000000
-1,Su-30,1413406.199999999953434,5698472.459999999962747,1,3571941.020000000018626,730.018676446256677,102.270589041365554,1666810849.000000000000000
-1,Su-30,1397908.419999999925494,5707227.990000000223517,1,3564101.339999999850988,529.857488538239068,149.424706095483202,1666810850.000000000000000
-1,Su-30,1399612.830000000074506,5711399.700000000186265,1,3556787.919999999925494,529.857488538239068,149.424706095483202,1666810850.000000000000000
-1,Su-30,1413035.229999999981374,5698613.110000000335276,1,3571863.879999999888241,730.018676446256677,102.270589041365554,1666810850.000000000000000
-1,Su-30,1412664.250000000000000,5698753.740000000223517,1,3571786.740000000223517,730.018676446256677,102.270589041365554,1666810851.000000000000000
-1,Su-30,1399501.580000000074506,5711562.929999999701977,1,3556570.939999999944121,529.857488538239068,149.424706095483202,1666810851.000000000000000
-1,Su-30,1397797.340000000083819,5707391.429999999701977,1,3563884.529999999795109,529.857488538239068,149.424706095483202,1666810851.000000000000000
-1,Su-30,1412293.250000000000000,5698894.349999999627471,1,3571709.589999999850988,730.018676446256677,102.270589041365554,1666810852.000000000000000
-1,Su-30,1399390.330000000074506,5711726.139999999664724,1,3556353.950000000186265,529.857488538239068,149.424706095483202,1666810852.000000000000000
-1,Su-30,1397686.260000000009313,5707554.860000000335276,1,3563667.709999999962747,529.857488538239068,149.424706095483202,1666810852.000000000000000
-1,Su-30,1411922.250000000000000,5699034.929999999701977,1,3571632.450000000186265,730.018676446256677,102.270589041365554,1666810853.000000000000000
-1,Su-30,1399279.070000000065193,5711889.339999999850988,1,3556136.959999999962747,529.857488538239068,149.424706095483202,1666810853.000000000000000
-1,Su-30,1397575.169999999925494,5707718.290000000037253,1,3563450.879999999888241,529.857488538239068,149.424706095483202,1666810853.000000000000000
-1,Su-30,1411551.219999999972060,5699175.480000000447035,1,3571555.310000000055879,730.018676446256677,102.270589041365554,1666810854.000000000000000
-1,Su-30,1397464.070000000065193,5707881.700000000186265,1,3563234.049999999813735,529.857488538239068,149.424706095483202,1666810854.000000000000000
-1,Su-30,1399167.800000000046566,5712052.540000000037253,1,3555919.959999999962747,529.857488538239068,149.424706095483202,1666810854.000000000000000
-1,Su-30,1397352.959999999962747,5708045.110000000335276,1,3563017.209999999962747,529.857488538239068,149.424706095483202,1666810855.000000000000000
-1,Su-30,1399056.520000000018626,5712215.719999999739230,1,3555702.959999999962747,529.857488538239068,149.424706095483202,1666810855.000000000000000
-1,Su-30,1411180.189999999944121,5699316.009999999776483,1,3571478.160000000149012,730.018676446256677,102.270589041365554,1666810855.000000000000000
-1,Su-30,1397241.840000000083819,5708208.500000000000000,1,3562800.370000000111759,529.857488538239068,149.424706095483202,1666810856.000000000000000
-1,Su-30,1398945.239999999990687,5712378.889999999664724,1,3555485.959999999962747,529.857488538239068,149.424706095483202,1666810856.000000000000000
-1,Su-30,1410809.139999999897555,5699456.509999999776483,1,3571401.020000000018626,730.018676446256677,102.270589041365554,1666810856.000000000000000
-1,Su-30,1397130.709999999962747,5708371.879999999888241,1,3562583.529999999795109,529.857488538239068,149.424706095483202,1666810857.000000000000000
-1,Su-30,1398833.939999999944121,5712542.059999999590218,1,3555268.950000000186265,529.857488538239068,149.424706095483202,1666810857.000000000000000
-1,Su-30,1410438.090000000083819,5699596.990000000223517,1,3571323.870000000111759,730.018676446256677,102.270589041365554,1666810857.000000000000000
-1,Su-30,1398722.629999999888241,5712705.209999999962747,1,3555051.930000000167638,529.857488538239068,149.424706095483202,1666810858.000000000000000
-1,Su-30,1410067.010000000009313,5699737.450000000186265,1,3571246.720000000204891,730.018676446256677,102.270589041365554,1666810858.000000000000000
-1,Su-30,1397019.570000000065193,5708535.259999999776483,1,3562366.680000000167638,529.857488538239068,149.424706095483202,1666810858.000000000000000
-1,Su-30,1409695.929999999934807,5699877.879999999888241,1,3571169.580000000074506,730.018676446256677,102.270589041365554,1666810859.000000000000000
-1,Su-30,1396908.419999999925494,5708698.620000000111759,1,3562149.819999999832362,529.857488538239068,149.424706095483202,1666810859.000000000000000
-1,Su-30,1398611.320000000065193,5712868.360000000335276,1,3554834.910000000149012,529.857488538239068,149.424706095483202,1666810859.000000000000000
-1,Su-30,1409324.830000000074506,5700018.280000000260770,1,3571092.430000000167638,730.018676446256677,102.270589041365554,1666810860.000000000000000
-1,Su-30,1396797.270000000018626,5708861.980000000447035,1,3561932.959999999962747,529.857488538239068,149.424706095483202,1666810860.000000000000000
-1,Su-30,1398499.989999999990687,5713031.490000000223517,1,3554617.890000000130385,529.857488538239068,149.424706095483202,1666810860.000000000000000
-1,Su-30,1396686.100000000093132,5709025.320000000298023,1,3561716.100000000093132,529.857488538239068,149.424706095483202,1666810861.000000000000000
-1,Su-30,1398388.659999999916181,5713194.610000000335276,1,3554400.859999999869615,529.857488538239068,149.424706095483202,1666810861.000000000000000
-1,Su-30,1408953.719999999972060,5700158.660000000149012,1,3571015.279999999795109,730.018676446256677,102.270589041365554,1666810861.000000000000000
-1,Su-30,1408582.600000000093132,5700299.009999999776483,1,3570938.129999999888241,730.018676446256677,102.270589041365554,1666810862.000000000000000
-1,Su-30,1396574.929999999934807,5709188.660000000149012,1,3561499.229999999981374,529.857488538239068,149.424706095483202,1666810862.000000000000000
-1,Su-30,1398277.310000000055879,5713357.730000000447035,1,3554183.819999999832362,529.857488538239068,149.424706095483202,1666810862.000000000000000
-1,Su-30,1396463.739999999990687,5709351.980000000447035,1,3561282.359999999869615,529.857488538239068,149.424706095483202,1666810863.000000000000000
-1,Su-30,1408211.459999999962747,5700439.339999999850988,1,3570860.979999999981374,730.018676446256677,102.270589041365554,1666810863.000000000000000
-1,Su-30,1398165.959999999962747,5713520.830000000074506,1,3553966.779999999795109,529.857488538239068,149.424706095483202,1666810863.000000000000000
-1,Su-30,1398054.600000000093132,5713683.929999999701977,1,3553749.740000000223517,529.857488538239068,149.424706095483202,1666810864.000000000000000
-1,Su-30,1407840.320000000065193,5700579.639999999664724,1,3570783.830000000074506,730.018676446256677,102.270589041365554,1666810864.000000000000000
-1,Su-30,1396352.550000000046566,5709515.299999999813735,1,3561065.479999999981374,529.857488538239068,149.424706095483202,1666810864.000000000000000
-1,Su-30,1407469.149999999906868,5700719.919999999925494,1,3570706.680000000167638,730.018676446256677,102.270589041365554,1666810865.000000000000000
-1,Su-30,1397943.229999999981374,5713847.009999999776483,1,3553532.689999999944121,529.857488538239068,149.424706095483202,1666810865.000000000000000
-1,Su-30,1396241.350000000093132,5709678.599999999627471,1,3560848.589999999850988,529.857488538239068,149.424706095483202,1666810865.000000000000000
-1,Su-30,1407097.979999999981374,5700860.169999999925494,1,3570629.529999999795109,730.018676446256677,102.270589041365554,1666810866.000000000000000
-1,Su-30,1396130.139999999897555,5709841.900000000372529,1,3560631.709999999962747,529.857488538239068,149.424706095483202,1666810866.000000000000000
-1,Su-30,1397831.850000000093132,5714010.089999999850988,1,3553315.640000000130385,529.857488538239068,149.424706095483202,1666810866.000000000000000
-1,Su-30,1396018.919999999925494,5710005.190000000409782,1,3560414.810000000055879,529.857488538239068,149.424706095483202,1666810867.000000000000000
-1,Su-30,1406726.790000000037253,5701000.400000000372529,1,3570552.379999999888241,730.018676446256677,102.270589041365554,1666810867.000000000000000
-1,Su-30,1397720.459999999962747,5714173.150000000372529,1,3553098.580000000074506,529.857488538239068,149.424706095483202,1666810867.000000000000000
-1,Su-30,1406355.590000000083819,5701140.599999999627471,1,3570475.220000000204891,730.018676446256677,102.270589041365554,1666810868.000000000000000
-1,Su-30,1397609.060000000055879,5714336.209999999962747,1,3552881.509999999776483,529.857488538239068,149.424706095483202,1666810868.000000000000000
-1,Su-30,1395907.689999999944121,5710168.459999999962747,1,3560197.910000000149012,529.857488538239068,149.424706095483202,1666810868.000000000000000
